Aeshna.canadensis,Aeshna.constricta,Aeshna.eremita,Aeshna.interrupta,Aeshna.tuberculifera,Aeshna.umbrosa,Amphiagrion.saucium,Anax.junius,Argia.fumipennis,Argia.moesta,Arigomphus.furcifer,Basiaeschna.janata,Boyeria.grafiana,Boyeria.vinosa,Calopteryx.aequabilis,Calopteryx.amata,Calopteryx.maculata,Celithemis.elisa,Celithemis.eponina,Chromagrion.conditum,Coenagrion.resolutum,Cordulegaster.diastatops,Cordulegaster.maculata,Cordulia.shurtleffii,Didymops.transversa,Dorocordulia.libera,Dromogomphus.spinosus,Enallagma.annexum,Enallagma.aspersum,Enallagma.boreale,Enallagma.carunculatum,Enallagma.civile,Enallagma.ebrium,Enallagma.exsulans,Enallagma.geminatum,Enallagma.hageni,Enallagma.signatum,Enallagma.vernale,Enallagma.vesperum,Epitheca.canis,Epitheca.cynosura,Epitheca.princeps,Epitheca.spinigera,Erythemis.simplicicollis,Gomphus.adelphus,Gomphus.borealis,Gomphus.descriptus,Gomphus.exilis,Gomphus.quadricolor,Gomphus.spicatus,Hagenius.brevistylus,Helocordulia.uhleri,Ischnura.posita,Ischnura.verticalis,Ladona.julia,Lanthus.parvulus,Lestes.congener,Lestes.disjunctus,Lestes.dryas,Lestes.eurinus,Lestes.forcipatus,Lestes.inaequalis,Lestes.rectangularis,Lestes.unguiculatus,Lestes.vigilax,Leucorrhinia.frigida,Leucorrhinia.glacialis,Leucorrhinia.hudsonica,Leucorrhinia.intacta,Leucorrhinia.proxima,Libellula.incesta,Libellula.luctuosa,Libellula.pulchella,Libellula.quadrimaculata,Macromia.illinoiensis,Nehalennia.irene,Ophiogomphus.aspersus,Ophiogomphus.carolus,Ophiogomphus.mainensis,Pachydiplax.longipennis,Pantala.flavescens,Perithemis.tenera,Plathemis.lydia,Somatochlora.elongata,Somatochlora.walshii,Somatochlora.williamsoni,Stylogomphus.albistylus,Stylurus.scudderi,Stylurus.spiniceps,Sympetrum.costiferum,Sympetrum.internum,Sympetrum.obtrusum,Sympetrum.semicinctum,Sympetrum.vicinum,Tramea.lacerata
Libellula.incesta,0.729004871904959,0,0.861618913412718,0,0,0,0,0.885864033029591,0,0,0.562224958978715,0,-0.739101669520246,-0.859109459150943,-0.536521636021273,-0.739845260615152,0,0.895145728944056,0,0.503896651366063,0.573220714322507,0,-0.859084104451616,0.595771190067444,0,0.622977006545812,-0.703192682517521,0.69905407372212,0.824835875814749,0,0,0,0.748643245085987,0,0.905621202479367,0.732807341947238,0.807110224931653,0,0,0,0,0.737762654497286,0,0.887963956821675,-0.727285648882997,0,-0.710353955917966,0,0,0,-0.722319017790451,-0.767019425090472,0.925691182938054,0.900898717162652,0.54493854799373,-0.930995151772318,0.486835559578499,0.711960270496256,0,0.859217026228428,0.572268278686317,0.849237723547129,0.72525968499119,0,0.738491143595334,0.78719008012312,0.783921954326948,0,0.744632449089935,0.515714877303966,1,0.845746526708017,0.803354214602588,0.614994965678315,-0.772289543252175,0.759916750385673,-0.815191919118293,-0.853836858630547,-0.883428889858577,0.901388793257671,0,0,0.658874194002231,0,0,0.776471942366859,-0.772166459898068,-0.806695292192695,-0.86142871991718,0,0.642678665589969,0.683621510980757,0,0.636956706372395,0.851081346768546
Libellula.luctuosa,0.386779113785884,0,0.620519620251145,0,0,-0.41398109340893,0.637138774101038,0.949071210121247,0,0,0.873120363774173,0,-0.95495438514893,-0.935376679693259,0,-0.396519635236389,0,0.915651682677419,0,0.843452563027842,0.879684516729431,0,-0.592703090707563,0.892803225102802,0.489634153270252,0.910903329703907,0,0.878820234203368,0.59881455030911,0.805084314982862,0,0,0.965461872008483,0,0.742355716736442,0.886409209727499,0.804171393629043,0,0,0.738104847788368,0.772879838952296,0.951040664257731,0.771028096973108,0.966971516217841,-0.381965780022693,0.543427378614809,-0.355085768972248,0,0,0,0,-0.438756727610008,0.94368556503595,0.972612428362641,0.870959313822628,-0.887981928039021,0,0.362038161150656,0,0.948195437012697,0,0.9664871474203,0.378281897968072,0,0.414725346549509,0.975086944838315,0.948900360126618,0.800585491393609,0.966165486591218,0.849561288547465,0.845746526708017,1,0.982322845431162,0.910656137482022,-0.45788706915112,0.970350225366573,-0.538010845987166,-0.609048180838813,-0.653623806524193,0.688718953812361,0,0,0.927958442285069,0,0,0.861288512361375,-0.459619368430757,-0.916251300542334,-0.898855672227069,0,0.265590412994903,0,0,0,0.663958062577416
Libellula.pulchella,0.302960584479184,-0.468048027890446,0.556249115891027,0,0,-0.491724994217548,0.694867166296226,0.942311034548009,0,0,0.912056539064864,0,-0.972642164007513,-0.932549576896169,0,-0.31918573364739,0,0.890979953666099,0,0.887425424655338,0.920921018665509,0.476735177983733,-0.523510569970653,0.928379015736424,0.561119239850165,0.945489483557759,0,0.893798650985013,0.536236280441014,0.856774009286466,0,0,0.982501879997313,0,0.686613929378575,0.867733886387634,0.778584838725454,0.538229580380554,0,0.797259715131021,0.826697903707272,0.967571229081533,0.82503697236423,0.9536402604148,-0.301819486031816,0.617214078438944,0,0,0,0.436734455296594,0,-0.360229925145967,0.91833615168804,0.956958878914452,0.914372710190263,-0.852234852199118,0,0.278332127430013,0,0.943877191162055,0,0.960456967200313,0.296605420878445,0,0,0.98638458253845,0.959471985773719,0.852445963389269,0.984428121930335,0.89470793957645,0.803354214602588,0.982322845431162,1,0.946347957412487,-0.385840955171453,0.986724363484758,-0.466475496825428,-0.543441602060468,-0.588566613434548,0.626327119957768,0,0,0.949021614162624,0,0,0.856676153127199,0,-0.915905445340748,-0.878591341817331,0,0,0,0,0,0.60978666653553
Libellula.quadrimaculata,0,-0.699935050556902,0,-0.430509696187352,-0.443315086809774,-0.718991953445959,0.841928712360544,0.830837491037229,0,0,0.974726275227443,0.341851394355936,-0.959439353439464,-0.838540995183794,0,0,0.245899825371134,0.761400466363509,0,0.975212624656561,0.981422343762942,0.706454045385235,0,0.981735124651397,0.766719380059224,0.989023429821252,0,0.874364208381625,0,0.94702924987009,0,0,0.967991926116091,0,0,0.811147913175675,0,0.741279220623162,0,0.931299051502762,0.946115249931596,0.953004213134292,0.939727414174365,0.846297222047154,0,0.817579711839335,0,0.657355043969276,0.552778971989084,0.676949362074244,0,0,0.778341834091879,0.843868281540788,0.988469084953919,-0.680403857250858,-0.306610046632873,0,0,0.85377654401273,0,0.878837054691592,0,0,0,0.951287612683674,0.915840224232142,0.962280399942978,0.972843416930551,0.978397979915502,0.614994965678315,0.910656137482022,0.946347957412487,1,0,0.967036680509398,0,0,0,0.376093117203215,-0.566735926961684,0,0.96892748800543,0,0,0.775378410798506,0,-0.843140561194438,-0.761732911869792,0,0,0,-0.429657577855757,0,0
Macromia.illinoiensis,-0.940214146984795,-0.571161195169465,-0.911063729930339,-0.794399808867735,-0.778078623901192,-0.548622713490604,0,-0.584698127567083,0,0.563208228446866,0,0.844396241710952,0,0.536477302488435,0.836573787543157,0.954533746701391,0.646950690154382,-0.610796015766964,-0.791662927498703,0,0,0.556304345362168,0.944097246572266,0,0,0,0.828622646851036,0,-0.8765220899508,0,0,-0.803314336363364,0,0.631110151877334,-0.836571808466051,0,0,0,0,0,0,0,0,-0.561329894516507,0.949546933894119,0,0.94729487109446,0.600087173929511,0.665192250606518,0.603351289903381,0.900599131815052,0.953733338165444,-0.656848266870063,-0.579636316304919,0,0.733472718104675,-0.865828775051251,-0.944538298247319,0,-0.511258341471664,-0.898424353829034,-0.484494998339569,-0.950864752905523,0,-0.922473316794585,0,0,0,0,0,-0.772289543252175,-0.45788706915112,-0.385840955171453,0,1,0,0.926529080522337,0.916526332472525,0.916492926712001,-0.911180614999819,-0.660707449435441,-0.798863825696999,0,0,0,0,0.9317785432016,0,0.58211278301541,-0.694295674062731,-0.924628192247257,-0.932935321984059,-0.791887613930801,-0.928089472949123,-0.840922346514616
Nehalennia.irene,0,-0.535179737681895,0.490915183698331,0,0,-0.558403557525142,0.740245204329791,0.917801200270967,0,0,0.937277528773582,0,-0.977509464620284,-0.915303965568899,0,0,0,0.864279931076467,0,0.920559837117315,0.946355860428952,0.54385946160787,-0.454392505116379,0.951533358186846,0.622792364171279,0.965316437204794,0,0.898651239881195,0,0.887245030639095,0,0,0.987633930929406,0,0.633018855024789,0.866716931160039,0.750326123610848,0.596012961985686,0,0.841253502264382,0.866009664804971,0.972503982897132,0.861101446509685,0.932957629217333,0,0.677698139547907,0,0.490148545838003,0,0.506086981936094,0,-0.285334535581014,0.890038501068066,0.934928960540512,0.942206038510427,-0.812959116844957,0,0,0,0.926282984097627,0,0.945131135635186,0,0,0,0.986832613845156,0.95535457389008,0.89011535844381,0.990022767319915,0.926342228933763,0.759916750385673,0.970350225366573,0.986724363484758,0.967036680509398,0,1,0,-0.477096986200385,-0.52446772966315,0.56174865709505,0,0,0.964909492417192,0,0,0.843393397925213,0,-0.903928479566038,-0.856028595825913,0,0,0,0,0,0.553291791686665
Ophiogomphus.aspersus,-0.92911587083721,0,-0.926429312234946,-0.74054531709682,-0.72133958515468,0,0,-0.645399355058942,0,0.505284456401047,0,0.794983148038283,0,0.600442972206388,0.778359670584281,0.936707358214261,0.572117926336098,-0.671528321784567,-0.764914754346917,0,0,0,0.953730752634605,0,0,0,0.823674339774036,0,-0.890203563090662,0,0,-0.778292955921115,0,0,-0.873778788522267,-0.446687520438091,0,0,0,0,0,0,0,-0.632908890090824,0.933572334263689,0,0.931261870852117,0,0,0,0.887025759570495,0.945135841433814,-0.720240694129045,-0.652106758155581,0,0.785905587416186,-0.819227567935043,-0.929425605869626,0,-0.581798442875895,-0.861880441783336,-0.563104822708437,-0.936504997337328,0,-0.911821407805542,-0.439808238706709,0,0,0,0,-0.815191919118293,-0.538010845987166,-0.466475496825428,0,0.926529080522337,0,1,0.934707929520939,0.942045249506558,-0.933450527057634,-0.598071669648429,-0.793362159919324,0,0,0,0,0.928223910990628,0,0.646402177866615,0,-0.899576220615311,-0.914485028948268,-0.741517272645215,-0.901858763074625,-0.865735503928022
Ophiogomphus.carolus,-0.907199602323342,0,-0.930685368410319,-0.680900268652206,-0.659498484115691,0,0,-0.706818415718638,0,0.506615836118728,0,0.742346575580327,0.455251137532798,0.664278146940965,0.751888297606821,0.918791484270204,0.541002856132394,-0.727633708849464,-0.739320955911269,0,0,0,0.956484966081399,0,0,0,0.821516462933775,0,-0.890548500754689,0,0,-0.73658817833716,-0.463280095767307,0,-0.894990122830856,-0.505272587949826,-0.691635922979454,0,0,0,0,0,0,-0.694067308794933,0.912355291992731,0,0.900821340967067,0,0,0,0.865654189468283,0.927188829825528,-0.774277691990755,-0.712711122289501,0,0.832450430573407,-0.768251432947785,-0.902063633958105,0,-0.647000030703429,-0.820830248378265,-0.630355052110697,-0.912640925162318,0,-0.892554973836581,-0.518620452032343,-0.536180596481877,0,-0.455547000296469,0,-0.853836858630547,-0.609048180838813,-0.543441602060468,0,0.916526332472525,-0.477096986200385,0.934707929520939,1,0.945268810915733,-0.946911273641527,0,-0.786556182271738,0,0,0,0,0.915529457176527,0.595673489133954,0.703688070169663,0,-0.866086034378654,-0.884479792199481,-0.679300718031103,-0.866480640758018,-0.877593976605031
Ophiogomphus.mainensis,-0.905013146394697,0,-0.943899149438092,-0.656275215416167,-0.633579648609477,0,0,-0.744496078971743,0,0.487228931033165,0,0.721203387423077,0.501706412910047,0.701336673891747,0.732898076753846,0.912390136030253,0.515323508074115,-0.763883649351463,-0.729145261976797,0,0,0,0.963935662860949,0,0,0,0.822156403606479,0,-0.90115041014042,0,0,-0.725318795632672,-0.508820693478108,0,-0.913931128342536,-0.553937339678598,-0.722491350584607,0,0,0,0,-0.499225972175696,0,-0.735414905909334,0.907821456108605,0,0.899318982226341,0,0,0,0.872221394842303,0.925983506459532,-0.809470474445424,-0.753955148960444,0,0.865585548758423,-0.749418393546142,-0.901226775993469,0,-0.689137565759446,-0.806262192464591,-0.672043515884069,-0.90908948693434,0,-0.894714083438441,-0.563990139115017,-0.579051433428056,0,-0.501559476878899,0,-0.883428889858578,-0.653623806524193,-0.588566613434548,0,0.916492926712001,-0.52446772966315,0.942045249506558,0.945268810915733,1,-0.958028325152174,0,-0.786350360282312,-0.39634309490548,0,0,0,0.91702072907075,0.634686492650133,0.739614565703423,0,-0.857942874335798,-0.879496886119652,-0.656212938637682,-0.856917055181214,-0.892977943591841
Pachydiplax.longipennis,0.893691203818379,0,0.946794115985594,0.628675474592675,0.60932850451483,0,0,0.777054741118361,0,-0.49303500226249,0,-0.698024460223849,-0.537369230769872,-0.732118844292098,-0.72604813395164,-0.904035027251963,-0.508349201343285,0.791340757058021,0.720495442604618,0,0,0,-0.962105488696205,0,0,0.383611260792256,-0.817088515917783,0,0.907695609676453,0,0,0.707515333845257,0.547721355131726,0,0.929528885324301,0.577385814394556,0.737787747295533,0,0,0,0,0.53676910267229,0,0.766763156947617,-0.895973930317655,0,-0.887371141761624,0,0,0,-0.863796951960819,-0.920346305923311,0.836884628112153,0.782943102440263,0,-0.884352998131408,0.726362179378161,0.887225298573098,0,0.720160029267969,0.789595132254966,0.705950209092802,0.898076203831999,0,0.885904823054883,0.600492220942797,0.612790272786697,0,0.54110834298181,0,0.901388793257671,0.688718953812361,0.626327119957768,0.376093117203215,-0.911180614999819,0.56174865709505,-0.933450527057634,-0.946911273641527,-0.958028325152174,1,0,0.787579737262678,0.434657405575717,0,0,0,-0.909272114741858,-0.66196185472985,-0.760785154573922,0,0.841796197273178,0.866590929718254,0.628221029236285,0.840893164542789,0.900776896700053
Pantala.flavescens,0.73847564803918,0.922670170364986,0,0.92066566434697,0.912429237275832,0.917239172573354,-0.756000379336445,0,0,0,-0.597946750747367,-0.8980327041972,0,0,-0.725790387857447,-0.72695899945893,-0.650173506014067,0,0,-0.663565232612546,-0.594327061647833,-0.912965785618526,-0.573213204483626,-0.575379279114415,-0.880862149623048,-0.55498854551947,0,0,0,-0.658553578806106,0,0.759328861615516,0,0,0,0,0,-0.864113117827629,0,-0.764774192925233,-0.732133245411768,0,-0.718128314849747,0,-0.737250153070277,-0.885193894712125,-0.753484812244934,-0.90787224143665,-0.896254927214838,-0.928409584671537,0,-0.70275933349003,0,0,-0.634914021193669,0,0.890766141752609,0.75925312255238,0,0,0.840512666705496,0,0.748610400732333,0,0.68623095367808,0,0,-0.714655762802962,0,-0.652428959853902,0,0,0,-0.566735926961684,-0.660707449435441,0,-0.598071669648429,0,0,0,1,0,-0.494998675240376,0,0,0,-0.653963486851266,0,0,0.84211809330132,0.812235291915445,0.776472171937567,0.92439552221577,0.821075825146911,0
Perithemis.tenera,0.797553615092086,0,0.781562187028925,0,0,0,0,0,0,0,0,0,0,0,-0.693400038072387,-0.807215881476616,0,0,0,0,0,0,-0.806529340835537,0,0,0,0,0,0.761416294148013,0,0,0,0,0,0.744917108471491,0,0,0,0,0,0,0,0,0,-0.797368678192992,0,-0.800198720270623,0,0,0,-0.754130967123929,-0.807343059110666,0,0,0,0,0,0.795578940635887,0,0,0.748030550720578,0,0.801578821426137,0,0.782568905148273,0,0,0,0,0,0,0,0,0,-0.798863825696999,0,-0.793362159919324,-0.786556182271738,-0.786350360282312,0.787579737262678,0,1,0,0,0,0,-0.795172808048387,0,0,0,0.775372125394215,0.785916567238784,0,0.781759239031219,0.73734659252951
Plathemis.lydia,0,-0.634750472813457,0,-0.35287339018994,0,-0.656087110567068,0.796255959460372,0.834037370870284,0,0,0.94778888481353,0,-0.952674829048789,-0.836775340009506,0,0,0.290240193772838,0.790842983220611,0,0.946128776795075,0.952158604901473,0.637738510982723,-0.320373809383974,0.959972090599039,0.708997553782666,0.965737853797551,0,0.865069122634479,0,0.904004763503723,0,0,0.961038217060794,0,0.518850621083859,0.882726765396693,0,0.670585125232188,0,0.883952252740727,0.904755478073595,0.949723596304441,0.897473956387016,0.870647641338589,0,0.756714819489946,0,0.596464587458191,0,0.609335722323649,0,0,0.811074230011133,0.87409264245064,0.956870046677124,-0.717615462258012,0,0,0,0.863802004624092,0,0.893303052078354,0,0,0,0.95090397575069,0.910557234635632,0.922964778222637,0.965545871910696,0.947497079236201,0.658874194002231,0.927958442285069,0.949021614162624,0.96892748800543,0,0.964909492417192,0,0,-0.39634309490548,0.434657405575717,-0.494998675240376,0,1,0,0,0.792542126471851,0,-0.849511484554045,-0.786775335038042,0,0,0,-0.348315123150273,0,0
Somatochlora.elongata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Somatochlora.walshii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Somatochlora.williamsoni,0,0,0,0,0,0,0,0.838903679729355,0,0,0.741512577827845,0,-0.827390658106363,-0.833016510129251,0,0,0,0.819655509161721,0,0.709587941635948,0.746370014177457,0,0,0.760800317499442,0,0.776950958067339,0,0.771549847671853,0,0.678160588326858,0,0,0.835557941428075,0,0.694011142294034,0.784470739835728,0,0,0,0,0,0.829235635257347,0,0.858039229937552,0,0,0,0,0,0,0,0,0.842085293884022,0.864557819072246,0.734979130897742,-0.800396614448019,0,0,0,0.842281524263655,0,0.853128788590957,0,0,0,0.849976107647575,0.837512812375062,0.671070988794094,0.833093880691623,0.716823970866396,0.776471942366859,0.861288512361375,0.856676153127199,0.775378410798506,0,0.843393397925213,0,0,0,0,0,0,0.792542126471851,0,0,1,0,-0.8035367021683,-0.806491330675907,0,0,0,0,0,0
Stylogomphus.albistylus,-0.936275639301277,-0.561946842137835,-0.907867057723729,-0.787455961092328,-0.769082084585594,-0.540842238550757,0,-0.585736839876617,0,0.555560715740202,0,0.83470382309994,0,0.540393793752451,0.827987711584475,0.951110702100923,0.639524349607524,-0.60841152343244,-0.788503505831814,0,0,0.55056121913876,0.945171132626581,0,0,0,0.829060297853132,0,-0.87011788560674,0,0,-0.798186431669912,0,0.623028584487353,-0.839963748714964,0,0,0,0,0,0,0,0,-0.561453939327044,0.945521978733242,0,0.939360366396233,0.586309023386583,0.651372162008345,0.595134990383563,0.894728092041245,0.948374694364342,-0.657654353297844,-0.581134795232889,0,0.735022389874628,-0.856755209797811,-0.938054767282567,0,-0.514705766134832,-0.888944945113733,-0.490040104583648,-0.944189111967151,0,-0.91747611518664,0,0,0,0,0,-0.772166459898068,-0.459619368430757,0,0,0.9317785432016,0,0.928223910990628,0.915529457176527,0.91702072907075,-0.909272114741858,-0.653963486851266,-0.795172808048387,0,0,0,0,1,0,0.586035852506227,0,-0.916158074884566,-0.926801979091316,-0.784846596960854,-0.921068525365425,-0.836258187506354
Stylurus.scudderi,0,0,-0.605304398166269,0,0,0,0,-0.899884974013833,0,0,-0.80424388009293,0,0.893246826833151,0.891745582744987,0,0,0,-0.864938633018227,0,-0.775562133199332,-0.81544432515891,0,0.577347366970171,-0.825324546769065,0,-0.845740681045694,0,-0.831545225500817,0,-0.744215356977598,0,0,-0.897976801044569,0,-0.71107536735817,-0.799526044499218,-0.766017269448763,0,0,-0.675676972165921,-0.709950198173033,-0.887002864041205,-0.704254697278354,-0.906754630345637,0,0,0,0,0,0,0,0,-0.890534988997041,-0.909904300475455,-0.805747110240902,0.843298639210742,0,0,0,-0.898373036924782,0,-0.904594257610564,0,0,0,-0.909734241618511,-0.889563947700788,-0.735777264285282,-0.899043159814992,-0.783249945663612,-0.806695292192695,-0.916251300542334,-0.915905445340748,-0.843140561194438,0,-0.903928479566038,0,0.595673489133954,0.634686492650133,-0.66196185472985,0,0,-0.849511484554045,0,0,-0.8035367021683,0,1,0.860047721295717,0,0,0,0,0,0
Stylurus.spiniceps,-0.521502325742384,0,-0.715218639288401,0,0,0,0,-0.900375497573119,0,0,-0.715564743354107,0,0.838203110909934,0.888962007414554,0,0.534605825240218,0,-0.874882643445396,0,-0.674137947529186,-0.728268237923324,0,0.693471332191697,-0.741310523356307,0,-0.76434897050594,0,-0.783254282962817,-0.680723367521356,0,0,0,-0.849062086406491,0,-0.790446742509596,-0.791169838367811,-0.791271753396792,0,0,0,0,-0.834898939037877,0,-0.910268438987839,0,0,0,0,0,0,0,0.569148450788282,-0.912136270037659,-0.917800760673544,-0.708710706648317,0.890119081551252,0,0,0,-0.890915265285435,0,-0.890080882850218,-0.517034155463437,0,0,-0.871888056385322,-0.855663154693007,0,-0.846484871163656,-0.685487772837891,-0.86142871991718,-0.898855672227069,-0.878591341817331,-0.761732911869792,0.58211278301541,-0.856028595825913,0.646402177866615,0.703688070169663,0.739614565703423,-0.760785154573922,0,0,-0.786775335038042,0,0,-0.806491330675907,0.586035852506227,0.860047721295717,1,0,0,0,0,0,-0.73347126896189
Sympetrum.costiferum,0.767692165580528,0.837645316432633,0,0.877724605238744,0.867729732947819,0.824114401936667,0,0,0,0,0,-0.865561731095253,0,0,-0.704472672987675,-0.751851825831601,-0.597075121793243,0,0,0,0,-0.832168899903481,-0.629602529025503,0,-0.783655460656469,0,0,0,0,0,0,0.760615324090292,0,0,0,0,0,-0.774521373250098,0,-0.640296778988211,0,0,0,0,-0.761041896617694,-0.78432954720011,-0.774364406247832,-0.826109520061781,-0.842088805176731,-0.847768352006765,0,-0.737675110335817,0,0,0,0,0.867673931414416,0.782037166213853,0,0,0.835530545479643,0,0.772008203165733,0,0.719455357975768,0,0,0,0,0,0,0,0,0,-0.694295674062731,0,0,0,0,0,0.84211809330132,0,0,0,0,0,0,0,0,1,0.82105406896672,0.789499060037937,0.878421738135641,0.827725019747037,0
Sympetrum.internum,0.972467227299547,0.748131771440516,0.861449236117731,0.916905671691869,0.901249420864772,0.726406558134101,0,0.39358734839682,0,0,0,-0.943134384301189,0,0,-0.825493526308479,-0.960789023729825,-0.635006385389991,0,0.822854903923987,0,0,-0.738034648905047,-0.90455094085046,0,-0.654833776980553,0,-0.804974378362872,0,0.824021818468622,0,0,0.866042545033712,0,0,0.747285793299927,0,0,-0.65103150666716,0,-0.407393288651973,-0.358124270456102,0,0,0.381839737414637,-0.966303605313749,-0.632525574521711,-0.969995341269254,-0.756938913134285,-0.806568127961683,-0.775134435645093,-0.889669025757858,-0.958532733939125,0.496890196177597,0.408502447493024,0,-0.591960655864214,0.95684024499675,0.979117762903088,0,0,0.964774513023967,0,0.977019031764017,0,0.935343637533193,0,0,-0.322813183807678,0,0,0.642678665589969,0.265590412994903,0,0,-0.924628192247257,0,-0.899576220615311,-0.866086034378654,-0.857942874335798,0.841796197273178,0.812235291915445,0.775372125394215,0,0,0,0,-0.916158074884566,0,0,0.82105406896672,1,0.974206883687453,0.919863483752525,0.9864707908805,0.757988484467614
Sympetrum.obtrusum,0.973258704052027,0.704323498135488,0.881985845138262,0.889190442511316,0.873271391817623,0.682212218138001,0,0.450205694957578,0,0,0,-0.921160667113935,0,0,-0.834461397830454,-0.965465604171663,-0.64181875218907,0,0.81958899764107,0,0,-0.691352488572634,-0.922237909133773,0,-0.605965319535518,0,-0.816545524807484,0,0.84391300017218,0,0,0.855056859479369,0,0,0.779212878374818,0,0,-0.600732623046499,0,0,0,0,0,0.435329273939067,-0.967366265887048,-0.579931554348499,-0.968039205305493,-0.718043160540255,-0.77060185377058,-0.732420605377717,-0.895177872647654,-0.964030562170203,0.545975866214271,0.459570983599421,0,-0.638496356536706,0.937412108012989,0.977649986229096,0,0,0.951515250042548,0,0.975169516209628,0,0.936389158010206,0,0,0,0,0,0.683621510980757,0,0,0,-0.932935321984059,0,-0.914485028948268,-0.884479792199481,-0.879496886119652,0.866590929718254,0.776472171937567,0.785916567238784,0,0,0,0,-0.926801979091316,0,0,0.789499060037937,0.974206883687453,1,0.892259883529959,0.975378285465,0.785209517104437
Sympetrum.semicinctum,0.865053293682494,0.903696422392754,0.668270368394724,0.967972665265835,0.958369076568545,0.894215151892925,-0.679939808756658,0,0,0,-0.472144962465937,-0.961498195355593,0,0,-0.797155726748236,-0.853086834114152,-0.673145265389443,0,0.778676927486051,-0.54405613658845,-0.465584061838471,-0.897650302759929,-0.725973809388497,-0.441867462328973,-0.843082482488411,-0.418970248272968,0,0,0.645733761320284,-0.545614231315808,0,0.842858440883758,0,0,0,0,0,-0.828073241525805,0,-0.671551339559646,-0.633036870696996,0,-0.619382782243775,0,-0.862955540325186,-0.839028346113315,-0.874172150872862,-0.899707193581734,-0.912601790693112,-0.920538340777881,-0.772461697759711,-0.833589279881605,0,0,-0.510379039861996,0,0.962882410886035,0.879815771507468,0,0,0.932064400478412,0,0.872342426429185,0,0.817879114680776,0,0,-0.606810205869421,0,-0.532138216427371,0,0,0,-0.429657577855757,-0.791887613930801,0,-0.741517272645215,-0.679300718031103,-0.656212938637682,0.628221029236285,0.92439552221577,0,-0.348315123150273,0,0,0,-0.784846596960854,0,0,0.878421738135641,0.919863483752525,0.892259883529959,1,0.925425622124417,0
Sympetrum.vicinum,0.972287737041569,0.757748263587345,0.861707040536252,0.924781375202597,0.908373994747669,0.738681251018421,0,0.392444999446369,0,-0.509390735757509,0,-0.949958335846559,0,0,-0.848986438888422,-0.966351803267617,-0.666827222536958,0,0.834579338747971,0,0,-0.746303588201521,-0.905752832850128,0,-0.665184326855934,0,-0.808466776967231,0,0.826467026324044,0,0,0.872841964927668,0,0,0.745932840524674,0,0,-0.657707446670893,0,-0.41710523769664,-0.368362930511415,0,0,0.372992339725329,-0.970098471777642,-0.643106819555732,-0.974198769226828,-0.766909648985006,-0.815729750715096,-0.783382770868205,-0.894213312589639,-0.960995910533761,0.489966201421398,0.398336368578209,-0.217132119390803,-0.58725988192952,0.964893475358157,0.979193161955768,0,0,0.971438384201595,0,0.97926921235005,0,0.936539627970605,0,0,-0.333366063160487,0,0,0.636956706372395,0,0,0,-0.928089472949123,0,-0.901858763074625,-0.866480640758018,-0.856917055181214,0.840893164542789,0.821075825146911,0.781759239031219,0,0,0,0,-0.921068525365425,0,0,0.827725019747037,0.9864707908805,0.975378285465,0.925425622124417,1,0.757432483063376
Tramea.lacerata,0.810748771746063,0,0.872576739256245,0,0,0,0,0.746539834387998,0,0,0,0,0,-0.713890302151695,-0.677429137004978,-0.82768711578121,-0.482025469889096,0.756625853631238,0,0,0,0,-0.891265376013408,0,0,0,-0.758406606367083,0,0.848164612523953,0,0,0,0,0,0.874014590181386,0.544511372331533,0.714068987613853,0,0,0,0,0,0,0.735886485586839,-0.818867296181495,0,-0.807083201934446,0,0,0,-0.798902298229213,-0.842467333838519,0.795622943262769,0.74850327800484,0,-0.839668554851596,0.649391787410608,0.803676900325965,0,0.702132508100989,0.709070415729764,0.679438436711781,0.817440834577357,0,0.806741443192475,0.586628424863547,0,0,0,0,0.851081346768546,0.663958062577416,0.60978666653553,0,-0.840922346514616,0.553291791686665,-0.865735503928022,-0.877593976605031,-0.892977943591841,0.900776896700053,0,0.73734659252951,0,0,0,0,-0.836258187506354,0,-0.73347126896189,0,0.757988484467614,0.785209517104437,0,0.757432483063376,1
