treshold,I,II
0.55,0.194001276324186,0.167198468410976
0.55,0.197830248883216,0.162731333758775
0.55,0.197192086790045,0.165283982131461
0.55,0.193363114231015,0.167836630504148
0.55,0.194001276324186,0.16081684747926
0.55,0.193363114231015,0.155711550733886
0.55,0.185067007019783,0.156349712827058
0.55,0.192086790044671,0.16464582003829
0.55,0.19527760051053,0.163369495851946
0.55,0.203573707721761,0.167836630504148
0.55,0.193363114231015,0.162093171665603
0.55,0.192724952137843,0.160178685386088
0.55,0.1914486279515,0.167198468410976
0.55,0.189534141671985,0.154435226547543
0.55,0.190172303765156,0.166560306317805
0.55,0.190172303765156,0.16464582003829
0.55,0.195915762603701,0.156349712827058
0.55,0.198468410976388,0.155711550733886
0.55,0.203573707721761,0.160178685386088
0.55,0.197830248883216,0.163369495851946
0.55,0.192724952137843,0.169112954690491
0.55,0.194001276324186,0.171665603063178
0.55,0.203573707721761,0.16464582003829
0.55,0.194639438417358,0.15698787492023
0.55,0.209317166560306,0.169112954690491
0.55,0.193363114231015,0.16081684747926
0.55,0.197192086790045,0.162093171665603
0.55,0.192086790044671,0.162731333758775
0.55,0.193363114231015,0.16464582003829
0.55,0.190810465858328,0.157626037013401
0.55,0.194639438417358,0.160178685386088
0.55,0.200382897255903,0.171027440970006
0.55,0.19910657306956,0.169751116783663
0.55,0.20293554562859,0.162093171665603
0.6,0.20586182833217,0.165387299371947
0.6,0.193998604326588,0.171667829727844
0.6,0.189811584089323,0.170969993021633
0.6,0.199581297976274,0.17725052337753
